,COREF,start_token,end_token,prop,cat,text,character_name
9423,32,71567,71567,PRON,PER,you,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
9424,144,71569,71569,PRON,PER,me,little curly - headed Eppie
9426,144,71578,71578,PROP,PER,Eppie,little curly - headed Eppie
9427,144,71585,71585,PRON,PER,her,little curly - headed Eppie
9428,32,71589,71589,PRON,PER,I,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
9430,144,71599,71599,PROP,PER,Eppie,little curly - headed Eppie
9431,32,71603,71603,PROP,PER,Silas,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
9433,144,71612,71612,PRON,PER,your,little curly - headed Eppie
9436,144,71622,71622,PRON,PER,you,little curly - headed Eppie
9440,144,71638,71638,PROP,PER,Eppie,little curly - headed Eppie
9443,32,71655,71655,PRON,PER,you,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
9445,144,71665,71665,PROP,PER,Eppie,little curly - headed Eppie
9447,32,71682,71682,PROP,PER,Silas,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
9448,32,71685,71685,PRON,PER,I,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
9449,32,71694,71694,PRON,PER,I,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
9450,32,71704,71704,PRON,PER,me,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
9451,32,71715,71715,PROP,PER,Silas,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
9452,144,71717,71717,PROP,PER,Eppie,little curly - headed Eppie
9454,74,71733,71735,PROP,PER,Miss Priscilla Lammeter,Miss Priscilla Lammeter
9455,74,71738,71738,PRON,PER,her,Miss Priscilla Lammeter
9458,74,71758,71758,PRON,PER,her,Miss Priscilla Lammeter
9465,62,71816,71816,PROP,PER,Nancy,Miss Nancy Lammeter
9469,61,71843,71843,PROP,PER,Godfrey,the artful Godfrey
9472,62,71918,71918,PROP,PER,Nancy,Miss Nancy Lammeter
9474,62,71926,71926,PRON,PER,she,Miss Nancy Lammeter
9476,62,71950,71950,PRON,PER,her,Miss Nancy Lammeter
9482,62,72039,72039,PROP,PER,Nancy,Miss Nancy Lammeter
9487,61,72083,72083,PROP,PER,Godfrey,the artful Godfrey
9488,61,72102,72102,PRON,PER,his,the artful Godfrey
9490,61,72106,72106,PRON,PER,My,the artful Godfrey
9493,74,72112,72112,PROP,PER,Priscilla,Miss Priscilla Lammeter
9494,61,72115,72115,PRON,PER,he,the artful Godfrey
9495,74,72130,72130,PRON,PER,She,Miss Priscilla Lammeter
9496,61,72132,72132,PRON,PER,me,the artful Godfrey
9498,74,72144,72144,PRON,PER,I,Miss Priscilla Lammeter
9501,74,72153,72153,PROP,PER,Priscilla,Miss Priscilla Lammeter
9513,74,72247,72247,PRON,PER,I,Miss Priscilla Lammeter
9516,74,72262,72262,PRON,PER,her,Miss Priscilla Lammeter
9522,74,72295,72295,PROP,PER,Priscilla,Miss Priscilla Lammeter
9523,62,72299,72299,PROP,PER,Nancy,Miss Nancy Lammeter
9524,62,72302,72302,PRON,PER,her,Miss Nancy Lammeter
9525,62,72305,72305,PRON,PER,her,Miss Nancy Lammeter
9549,74,72492,72492,PROP,PER,Priscilla,Miss Priscilla Lammeter
9550,74,72495,72495,PRON,PER,I,Miss Priscilla Lammeter
9553,54,72512,72513,PROP,PER,cousin Osgood,the Mr. Osgood
9560,74,72622,72622,PRON,PER,My,Miss Priscilla Lammeter
9562,74,72627,72627,PROP,PER,Priscilla,Miss Priscilla Lammeter
9563,74,72630,72630,PRON,PER,her,Miss Priscilla Lammeter
9568,74,72659,72659,PROP,PER,Priscilla,Miss Priscilla Lammeter
9569,62,72663,72663,PROP,PER,Nancy,Miss Nancy Lammeter
9570,62,72673,72673,PRON,PER,her,Miss Nancy Lammeter
9571,61,72685,72685,PROP,PER,Godfrey,the artful Godfrey
9573,61,72702,72702,PRON,PER,he,the artful Godfrey
9574,62,72708,72708,PRON,PER,me,Miss Nancy Lammeter
9575,62,72711,72711,PRON,PER,I,Miss Nancy Lammeter
9577,61,72721,72721,PRON,PER,he,the artful Godfrey
9578,74,72730,72730,PRON,PER,me,Miss Priscilla Lammeter
9579,74,72736,72736,PROP,PER,Priscilla,Miss Priscilla Lammeter
9595,74,72847,72847,PRON,PER,me,Miss Priscilla Lammeter
9603,74,72895,72895,PROP,PER,Priscilla,Miss Priscilla Lammeter
9604,62,72899,72899,PROP,PER,Nancy,Miss Nancy Lammeter
9605,62,72903,72903,PRON,PER,she,Miss Nancy Lammeter
9607,61,72919,72919,PROP,PER,Godfrey,the artful Godfrey
9608,61,72924,72924,PRON,PER,he,the artful Godfrey
9612,61,72949,72949,PRON,PER,he,the artful Godfrey
9616,61,72974,72974,PRON,PER,he,the artful Godfrey
9617,61,72977,72977,PRON,PER,He,the artful Godfrey
9619,74,72988,72988,PRON,PER,I,Miss Priscilla Lammeter
9620,74,72993,72993,PROP,PER,Priscilla,Miss Priscilla Lammeter
9621,74,72999,72999,PRON,PER,I,Miss Priscilla Lammeter
9630,74,73039,73039,PRON,PER,me,Miss Priscilla Lammeter
9633,75,73062,73063,PROP,PER,Mr. Lammeter,young Mr. Lammeter
9634,61,73077,73077,PROP,PER,Godfrey,the artful Godfrey
9640,74,73103,73103,PRON,PER,you,Miss Priscilla Lammeter
9644,61,73130,73130,PRON,PER,you,the artful Godfrey
9645,62,73132,73132,PROP,PER,Nancy,Miss Nancy Lammeter
9647,61,73142,73143,PROP,PER,Mr. Cass,the artful Godfrey
9648,74,73147,73147,PROP,PER,Priscilla,Miss Priscilla Lammeter
9649,74,73153,73153,PRON,PER,she,Miss Priscilla Lammeter
9652,61,73172,73172,PRON,PER,I,the artful Godfrey
9655,62,73187,73187,PROP,PER,Nancy,Miss Nancy Lammeter
9656,61,73197,73197,PROP,PER,Godfrey,the artful Godfrey
9657,74,73200,73200,PRON,PER,You,Miss Priscilla Lammeter
9659,61,73218,73218,PRON,PER,I,the artful Godfrey
9660,61,73229,73229,PROP,PER,Godfrey,the artful Godfrey
9661,62,73247,73247,PROP,PER,Nancy,Miss Nancy Lammeter
9662,61,73250,73250,PRON,PER,him,the artful Godfrey
9664,62,73256,73256,PRON,PER,her,Miss Nancy Lammeter
9666,74,73262,73262,PROP,PER,Priscilla,Miss Priscilla Lammeter
9670,74,73293,73293,PROP,PER,Priscilla,Miss Priscilla Lammeter
9671,62,73297,73297,PRON,PER,her,Miss Nancy Lammeter
9672,74,73299,73299,PRON,PER,she,Miss Priscilla Lammeter
9674,74,73307,73307,PRON,PER,her,Miss Priscilla Lammeter
9675,74,73315,73315,PRON,PER,her,Miss Priscilla Lammeter
9676,74,73322,73322,PRON,PER,she,Miss Priscilla Lammeter
9677,74,73330,73330,PRON,PER,her,Miss Priscilla Lammeter
9678,62,73339,73339,PROP,PER,Nancy,Miss Nancy Lammeter
9679,62,73362,73362,PRON,PER,her,Miss Nancy Lammeter
9680,62,73364,73364,PRON,PER,She,Miss Nancy Lammeter
9681,62,73384,73384,PRON,PER,she,Miss Nancy Lammeter
9682,62,73390,73390,PRON,PER,her,Miss Nancy Lammeter
9683,62,73412,73412,PRON,PER,her,Miss Nancy Lammeter
9685,62,73422,73422,PROP,PER,Nancy,Miss Nancy Lammeter
9686,62,73432,73432,PRON,PER,her,Miss Nancy Lammeter
9687,62,73435,73435,PRON,PER,her,Miss Nancy Lammeter
9688,62,73446,73446,PRON,PER,Her,Miss Nancy Lammeter
9689,62,73458,73458,PRON,PER,she,Miss Nancy Lammeter
9690,62,73473,73473,PRON,PER,her,Miss Nancy Lammeter
9691,62,73483,73483,PRON,PER,her,Miss Nancy Lammeter
9692,62,73489,73489,PRON,PER,her,Miss Nancy Lammeter
9693,62,73498,73498,PRON,PER,She,Miss Nancy Lammeter
9694,62,73523,73523,PRON,PER,her,Miss Nancy Lammeter
9695,62,73526,73526,PRON,PER,her,Miss Nancy Lammeter
9696,62,73543,73543,PRON,PER,her,Miss Nancy Lammeter
9697,62,73563,73563,PRON,PER,herself,Miss Nancy Lammeter
9698,62,73566,73566,PRON,PER,she,Miss Nancy Lammeter
9701,62,73629,73629,PRON,PER,I,Miss Nancy Lammeter
9702,62,73636,73636,PRON,PER,I,Miss Nancy Lammeter
9703,62,73655,73655,PRON,PER,her,Miss Nancy Lammeter
9704,62,73683,73683,PROP,PER,Nancy,Miss Nancy Lammeter
9705,74,73710,73710,PROP,PER,Priscilla,Miss Priscilla Lammeter
9707,62,73733,73733,PRON,PER,her,Miss Nancy Lammeter
9708,62,73740,73740,PRON,PER,she,Miss Nancy Lammeter
9709,62,73747,73747,PRON,PER,her,Miss Nancy Lammeter
9710,62,73761,73761,PRON,PER,she,Miss Nancy Lammeter
9711,62,73766,73766,PRON,PER,her,Miss Nancy Lammeter
9713,74,73769,73769,PROP,PER,Priscilla,Miss Priscilla Lammeter
9718,62,73820,73820,PROP,PER,Nancy,Miss Nancy Lammeter
9722,62,73842,73842,PRON,PER,her,Miss Nancy Lammeter
9726,62,73858,73859,PROP,PER,sweet Nancy,Miss Nancy Lammeter
9727,62,73876,73876,PRON,PER,she,Miss Nancy Lammeter
9729,62,73902,73902,PRON,PER,she,Miss Nancy Lammeter
9731,62,73920,73920,PRON,PER,her,Miss Nancy Lammeter
9732,62,73930,73930,PRON,PER,she,Miss Nancy Lammeter
9733,62,73962,73962,PROP,PER,Nancy,Miss Nancy Lammeter
9734,62,73971,73971,PRON,PER,she,Miss Nancy Lammeter
9735,62,73983,73983,PRON,PER,she,Miss Nancy Lammeter
9736,62,74009,74009,PRON,PER,she,Miss Nancy Lammeter
9737,62,74016,74016,PRON,PER,herself,Miss Nancy Lammeter
9738,62,74020,74020,PRON,PER,her,Miss Nancy Lammeter
9739,62,74024,74024,PRON,PER,her,Miss Nancy Lammeter
9740,62,74028,74028,PRON,PER,her,Miss Nancy Lammeter
9751,62,74098,74098,PROP,PER,Nancy,Miss Nancy Lammeter
9752,62,74103,74103,PRON,PER,her,Miss Nancy Lammeter
9753,61,74116,74116,PROP,PER,Godfrey,the artful Godfrey
9754,62,74132,74132,PRON,PER,she,Miss Nancy Lammeter
9755,62,74136,74136,PRON,PER,her,Miss Nancy Lammeter
9756,61,74140,74140,PROP,PER,Godfrey,the artful Godfrey
9757,62,74145,74145,PRON,PER,she,Miss Nancy Lammeter
9758,62,74155,74155,PRON,PER,her,Miss Nancy Lammeter
9759,62,74172,74172,PRON,PER,her,Miss Nancy Lammeter
9764,62,74201,74201,PROP,PER,Nancy,Miss Nancy Lammeter
9765,62,74203,74203,PRON,PER,her,Miss Nancy Lammeter
9766,62,74213,74213,PRON,PER,her,Miss Nancy Lammeter
9767,62,74231,74231,PRON,PER,her,Miss Nancy Lammeter
9768,62,74236,74236,PRON,PER,her,Miss Nancy Lammeter
9769,62,74247,74247,PRON,PER,her,Miss Nancy Lammeter
9770,62,74252,74252,PRON,PER,her,Miss Nancy Lammeter
9771,62,74275,74275,PRON,PER,she,Miss Nancy Lammeter
9773,62,74283,74283,PRON,PER,her,Miss Nancy Lammeter
9774,62,74308,74309,PROP,PER,Nancy Lammeter,Miss Nancy Lammeter
9775,62,74314,74314,PRON,PER,she,Miss Nancy Lammeter
9776,62,74323,74323,PRON,PER,her,Miss Nancy Lammeter
9777,62,74334,74334,PRON,PER,her,Miss Nancy Lammeter
9778,62,74343,74343,PRON,PER,She,Miss Nancy Lammeter
9779,62,74349,74349,PRON,PER,her,Miss Nancy Lammeter
9780,62,74360,74360,PRON,PER,her,Miss Nancy Lammeter
9782,62,74377,74377,PRON,PER,she,Miss Nancy Lammeter
9783,74,74382,74382,PROP,PER,Priscilla,Miss Priscilla Lammeter
9785,62,74399,74399,PRON,PER,she,Miss Nancy Lammeter
9786,62,74406,74406,PRON,PER,she,Miss Nancy Lammeter
9787,62,74429,74429,PROP,PER,Nancy,Miss Nancy Lammeter
9788,62,74455,74455,PROP,PER,Nancy,Miss Nancy Lammeter
9789,62,74460,74460,PRON,PER,her,Miss Nancy Lammeter
9797,62,74496,74496,PRON,PER,she,Miss Nancy Lammeter
9800,62,74547,74547,PROP,PER,Nancy,Miss Nancy Lammeter
9802,62,74583,74583,PRON,PER,her,Miss Nancy Lammeter
9803,62,74591,74591,PRON,PER,she,Miss Nancy Lammeter
9804,62,74613,74613,PRON,PER,She,Miss Nancy Lammeter
9807,62,74649,74649,PRON,PER,she,Miss Nancy Lammeter
9809,61,74675,74675,PRON,PER,you,the artful Godfrey
9811,61,74686,74686,PROP,PER,Godfrey,the artful Godfrey
9812,61,74689,74689,PRON,PER,his,the artful Godfrey
9825,62,74755,74755,PRON,PER,my,Miss Nancy Lammeter
9827,61,74757,74757,PROP,PER,Godfrey,the artful Godfrey
9828,62,74761,74761,PROP,PER,Nancy,Miss Nancy Lammeter
9829,62,74767,74767,PRON,PER,her,Miss Nancy Lammeter
9830,62,74780,74780,PRON,PER,her,Miss Nancy Lammeter
9836,62,74818,74818,PRON,PER,I,Miss Nancy Lammeter
9837,61,74826,74826,PRON,PER,you,the artful Godfrey
9845,62,74851,74851,PRON,PER,I,Miss Nancy Lammeter
9847,61,74868,74869,PROP,PER,Dear Godfrey,the artful Godfrey
9848,62,74874,74874,PRON,PER,me,Miss Nancy Lammeter
9849,62,74878,74878,PRON,PER,I,Miss Nancy Lammeter
9850,62,74883,74883,PRON,PER,I,Miss Nancy Lammeter
9851,62,74890,74890,PRON,PER,I,Miss Nancy Lammeter
9852,62,74902,74902,PRON,PER,me,Miss Nancy Lammeter
9854,62,74918,74918,PROP,PER,Nancy,Miss Nancy Lammeter
9855,62,74921,74921,PRON,PER,her,Miss Nancy Lammeter
9856,62,74943,74943,PRON,PER,her,Miss Nancy Lammeter
9857,62,74951,74951,PRON,PER,herself,Miss Nancy Lammeter
9859,62,74980,74980,PRON,PER,her,Miss Nancy Lammeter
9861,61,75006,75006,PROP,PER,Godfrey,the artful Godfrey
9862,144,75012,75012,PROP,PER,Eppie,little curly - headed Eppie
9865,61,75034,75034,PRON,PER,him,the artful Godfrey
9866,32,75036,75036,PROP,PER,Silas,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
9867,32,75041,75041,PRON,PER,his,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
9868,144,75045,75045,PROP,PER,Eppie,little curly - headed Eppie
9872,144,75076,75076,PRON,PER,her,little curly - headed Eppie
9873,144,75078,75078,PRON,PER,she,little curly - headed Eppie
9874,61,75085,75085,PRON,PER,him,the artful Godfrey
9875,61,75088,75088,PRON,PER,he,the artful Godfrey
9876,61,75098,75098,PRON,PER,his,the artful Godfrey
9877,61,75107,75107,PRON,PER,he,the artful Godfrey
9881,61,75148,75148,PROP,PER,Godfrey,the artful Godfrey
9882,61,75157,75157,PRON,PER,himself,the artful Godfrey
9883,61,75165,75165,PRON,PER,he,the artful Godfrey
9884,61,75173,75173,PRON,PER,he,the artful Godfrey
9885,32,75189,75189,PROP,PER,Silas,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
9886,144,75193,75193,PROP,PER,Eppie,little curly - headed Eppie
9888,61,75205,75205,PROP,PER,Godfrey,the artful Godfrey
9890,61,75215,75215,PRON,PER,him,the artful Godfrey
9891,61,75235,75235,PRON,PER,he,the artful Godfrey
9892,61,75244,75244,PRON,PER,he,the artful Godfrey
9894,61,75279,75279,PROP,PER,Godfrey,the artful Godfrey
9895,61,75287,75287,PRON,PER,his,the artful Godfrey
9896,62,75300,75300,PROP,PER,Nancy,Miss Nancy Lammeter
9897,61,75304,75304,PRON,PER,him,the artful Godfrey
9899,62,75318,75318,PRON,PER,I,Miss Nancy Lammeter
9900,62,75323,75323,PRON,PER,she,Miss Nancy Lammeter
9901,62,75326,75326,PRON,PER,herself,Miss Nancy Lammeter
9902,62,75329,75329,PRON,PER,she,Miss Nancy Lammeter
9904,62,75338,75338,PRON,PER,I,Miss Nancy Lammeter
9905,61,75343,75343,PRON,PER,him,the artful Godfrey
9906,62,75349,75349,PRON,PER,me,Miss Nancy Lammeter
9907,61,75357,75357,PROP,PER,Godfrey,the artful Godfrey
9909,62,75371,75371,PRON,PER,me,Miss Nancy Lammeter
9913,62,75394,75394,PRON,PER,me,Miss Nancy Lammeter
9914,61,75397,75397,PROP,PER,Godfrey,the artful Godfrey
9916,62,75405,75405,PRON,PER,me,Miss Nancy Lammeter
9917,61,75414,75414,PRON,PER,he,the artful Godfrey
9918,61,75424,75424,PRON,PER,him,the artful Godfrey
9919,62,75426,75426,PRON,PER,I,Miss Nancy Lammeter
9921,61,75441,75441,PRON,PER,him,the artful Godfrey
9922,61,75444,75444,PRON,PER,he,the artful Godfrey
9923,61,75452,75452,PRON,PER,he,the artful Godfrey
9925,61,75458,75458,PRON,PER,he,the artful Godfrey
9926,62,75466,75466,PRON,PER,I,Miss Nancy Lammeter
9927,61,75474,75474,PRON,PER,he,the artful Godfrey
9930,61,75489,75489,PRON,PER,him,the artful Godfrey
9931,62,75498,75498,PROP,PER,Nancy,Miss Nancy Lammeter
9932,62,75510,75510,PRON,PER,she,Miss Nancy Lammeter
9934,62,75527,75527,PRON,PER,She,Miss Nancy Lammeter
9936,61,75541,75541,PROP,PER,Godfrey,the artful Godfrey
9937,62,75546,75546,PRON,PER,her,Miss Nancy Lammeter
9938,62,75552,75552,PROP,PER,Nancy,Miss Nancy Lammeter
9939,62,75560,75560,PRON,PER,her,Miss Nancy Lammeter
9940,62,75570,75570,PRON,PER,her,Miss Nancy Lammeter
9942,62,75597,75597,PRON,PER,her,Miss Nancy Lammeter
9943,61,75603,75603,PROP,PER,Godfrey,the artful Godfrey
9944,61,75610,75610,PRON,PER,his,the artful Godfrey
9946,61,75640,75640,PRON,PER,his,the artful Godfrey
9948,61,75652,75652,PRON,PER,him,the artful Godfrey
9949,61,75655,75655,PRON,PER,he,the artful Godfrey
9950,62,75660,75660,PRON,PER,her,Miss Nancy Lammeter
9951,144,75664,75664,PROP,PER,Eppie,little curly - headed Eppie
9952,62,75666,75666,PRON,PER,she,Miss Nancy Lammeter
9953,61,75676,75676,PRON,PER,his,the artful Godfrey
9954,62,75684,75684,PRON,PER,her,Miss Nancy Lammeter
9956,61,75698,75698,PRON,PER,he,the artful Godfrey
9957,62,75712,75712,PRON,PER,her,Miss Nancy Lammeter
9958,62,75720,75720,PROP,PER,Nancy,Miss Nancy Lammeter
9960,62,75737,75737,PRON,PER,her,Miss Nancy Lammeter
9961,61,75742,75742,PRON,PER,he,the artful Godfrey
9962,62,75745,75745,PRON,PER,her,Miss Nancy Lammeter
9963,61,75750,75750,PRON,PER,his,the artful Godfrey
9964,61,75753,75753,PRON,PER,he,the artful Godfrey
9965,61,75764,75764,PRON,PER,he,the artful Godfrey
9966,61,75767,75767,PRON,PER,he,the artful Godfrey
9967,61,75775,75775,PRON,PER,himself,the artful Godfrey
9969,61,75787,75787,PRON,PER,he,the artful Godfrey
9970,61,75791,75791,PRON,PER,his,the artful Godfrey
9973,61,75809,75809,PRON,PER,his,the artful Godfrey
9974,61,75831,75831,PRON,PER,him,the artful Godfrey
9981,61,75962,75962,PROP,PER,Godfrey,the artful Godfrey
9982,61,75970,75970,PRON,PER,his,the artful Godfrey
9983,61,75981,75981,PRON,PER,his,the artful Godfrey
9984,61,75984,75984,PRON,PER,his,the artful Godfrey
9985,144,75991,75991,PROP,PER,Eppie,little curly - headed Eppie
9986,61,75995,75995,PRON,PER,his,the artful Godfrey
9989,62,76012,76012,PROP,PER,Nancy,Miss Nancy Lammeter
9990,62,76017,76017,PRON,PER,her,Miss Nancy Lammeter
9991,61,76022,76022,PRON,PER,his,the artful Godfrey
9993,62,76052,76052,PROP,PER,Nancy,Miss Nancy Lammeter
9994,62,76062,76062,PRON,PER,I,Miss Nancy Lammeter
9995,61,76065,76065,PRON,PER,he,the artful Godfrey
9996,61,76073,76073,PRON,PER,he,the artful Godfrey
9997,62,76078,76078,PRON,PER,she,Miss Nancy Lammeter
9998,62,76082,76082,PRON,PER,I,Miss Nancy Lammeter
10002,74,76100,76100,PROP,PER,Priscilla,Miss Priscilla Lammeter
10003,62,76104,76104,PRON,PER,I,Miss Nancy Lammeter
10004,61,76107,76107,PROP,PER,Godfrey,the artful Godfrey
10005,61,76117,76117,PRON,PER,his,the artful Godfrey
10007,62,76122,76122,PRON,PER,I,Miss Nancy Lammeter
10008,62,76138,76138,PRON,PER,I,Miss Nancy Lammeter
10009,62,76141,76141,PRON,PER,my,Miss Nancy Lammeter
10010,62,76152,76152,PROP,PER,Nancy,Miss Nancy Lammeter
10011,62,76154,76154,PRON,PER,herself,Miss Nancy Lammeter
10012,62,76156,76156,PRON,PER,her,Miss Nancy Lammeter
10013,62,76161,76161,PRON,PER,her,Miss Nancy Lammeter
10014,62,76175,76175,PRON,PER,she,Miss Nancy Lammeter
10015,62,76179,76179,PRON,PER,she,Miss Nancy Lammeter
10017,162,76211,76211,PROP,PER,Jane,Jane
10018,162,76213,76213,PRON,PER,her,Jane
10019,62,76218,76218,PRON,PER,your,Miss Nancy Lammeter
10022,162,76225,76225,PROP,PER,Jane,Jane
10024,162,76239,76239,PROP,PER,Jane,Jane
10025,162,76251,76251,PRON,PER,her,Jane
10027,162,76258,76258,PRON,PER,I,Jane
10028,62,76263,76263,PRON,PER,you,Miss Nancy Lammeter
10030,162,76273,76273,PROP,PER,Jane,Jane
10032,162,76295,76295,PRON,PER,I,Jane
10034,162,76309,76309,PRON,PER,i,Jane
10036,162,76315,76315,PRON,PER,I,Jane
10037,162,76321,76321,PRON,PER,I,Jane
10039,162,76339,76339,PRON,PER,I,Jane
10041,62,76355,76355,PRON,PER,I,Miss Nancy Lammeter
10042,62,76366,76366,PROP,PER,Nancy,Miss Nancy Lammeter
10043,76,76372,76373,PROP,PER,Mr. Snell,Mr. Snell
10044,76,76381,76381,PRON,PER,he,Mr. Snell
10045,162,76387,76387,PRON,PER,I,Jane
10046,76,76389,76389,PRON,PER,he,Mr. Snell
10048,162,76402,76402,PROP,PER,Jane,Jane
10050,62,76422,76422,PRON,PER,me,Miss Nancy Lammeter
10051,62,76426,76426,PROP,PER,Nancy,Miss Nancy Lammeter
10052,62,76429,76429,PRON,PER,I,Miss Nancy Lammeter
10053,61,76431,76431,PROP,PER,Godfrey,the artful Godfrey
10054,62,76437,76437,PRON,PER,She,Miss Nancy Lammeter
10055,62,76448,76448,PRON,PER,she,Miss Nancy Lammeter
10057,62,76459,76459,PRON,PER,she,Miss Nancy Lammeter
10058,162,76475,76475,PROP,PER,Jane,Jane
10059,61,76481,76481,PROP,PER,Godfrey,the artful Godfrey
10062,62,76498,76498,PRON,PER,She,Miss Nancy Lammeter
10065,62,76563,76563,PROP,PER,Nancy,Miss Nancy Lammeter
10066,61,76569,76569,PROP,PER,Godfrey,the artful Godfrey
10069,62,76588,76588,PROP,PER,Nancy,Miss Nancy Lammeter
10070,62,76593,76593,PRON,PER,her,Miss Nancy Lammeter
10072,62,76596,76596,PRON,PER,She,Miss Nancy Lammeter
10073,62,76604,76604,PRON,PER,her,Miss Nancy Lammeter
10076,62,76619,76619,PRON,PER,I,Miss Nancy Lammeter
10078,62,76628,76628,PRON,PER,she,Miss Nancy Lammeter
10079,61,76633,76633,PRON,PER,him,the artful Godfrey
10080,62,76636,76636,PRON,PER,I,Miss Nancy Lammeter
10081,62,76641,76641,PRON,PER,She,Miss Nancy Lammeter
10082,61,76646,76646,PROP,PER,Godfrey,the artful Godfrey
10083,61,76650,76650,PRON,PER,his,the artful Godfrey
10084,62,76659,76659,PRON,PER,her,Miss Nancy Lammeter
10085,61,76672,76672,PRON,PER,he,the artful Godfrey
10086,62,76674,76674,PRON,PER,her,Miss Nancy Lammeter
10087,62,76679,76679,PRON,PER,her,Miss Nancy Lammeter
10088,62,76687,76687,PRON,PER,herself,Miss Nancy Lammeter
10089,62,76689,76689,PRON,PER,She,Miss Nancy Lammeter
10090,62,76691,76691,PRON,PER,her,Miss Nancy Lammeter
10091,61,76694,76694,PRON,PER,his,the artful Godfrey
10092,61,76704,76704,PRON,PER,he,the artful Godfrey
10093,61,76712,76712,PRON,PER,himself,the artful Godfrey
10094,61,76714,76714,PRON,PER,his,the artful Godfrey
10095,162,76717,76717,PROP,PER,Jane,Jane
10096,162,76730,76730,PRON,PER,her,Jane
10097,62,76736,76736,PRON,PER,you,Miss Nancy Lammeter
10098,61,76740,76740,PROP,PER,Godfrey,the artful Godfrey
10099,61,76749,76749,PRON,PER,he,the artful Godfrey
10100,61,76751,76751,PRON,PER,himself,the artful Godfrey
10101,62,76761,76761,PROP,PER,Nancy,Miss Nancy Lammeter
10102,61,76766,76766,PRON,PER,he,the artful Godfrey
10103,61,76774,76774,PRON,PER,him,the artful Godfrey
10104,61,76777,76777,PRON,PER,I,the artful Godfrey
10105,61,76783,76783,PRON,PER,I,the artful Godfrey
10107,62,76791,76791,PRON,PER,you,Miss Nancy Lammeter
10108,61,76793,76793,PRON,PER,me,the artful Godfrey
10109,61,76795,76795,PRON,PER,I,the artful Godfrey
10110,61,76803,76803,PRON,PER,I,the artful Godfrey
10111,62,76813,76813,PRON,PER,you,Miss Nancy Lammeter
10113,74,76822,76822,PROP,PER,Priscilla,Miss Priscilla Lammeter
10114,62,76826,76826,PROP,PER,Nancy,Miss Nancy Lammeter
10115,62,76833,76833,PRON,PER,her,Miss Nancy Lammeter
10116,62,76838,76838,PRON,PER,her,Miss Nancy Lammeter
10118,61,76851,76851,PROP,PER,Godfrey,the artful Godfrey
10119,61,76860,76860,PRON,PER,he,the artful Godfrey
10120,61,76866,76866,PRON,PER,his,the artful Godfrey
10121,58,76872,76872,PROP,PER,Dunstan,Dunstan Cass
10122,61,76874,76874,PRON,PER,my,the artful Godfrey
10124,58,76876,76876,PROP,PER,Dunstan,Dunstan Cass
10127,58,76890,76890,PRON,PER,him,Dunstan Cass
10128,58,76893,76893,PRON,PER,his,Dunstan Cass
10129,58,76896,76896,PRON,PER,his,Dunstan Cass
10130,61,76903,76903,PROP,PER,Godfrey,the artful Godfrey
10131,62,76909,76909,PROP,PER,Nancy,Miss Nancy Lammeter
10132,62,76911,76911,PRON,PER,her,Miss Nancy Lammeter
10133,62,76918,76918,PRON,PER,She,Miss Nancy Lammeter
10134,61,76927,76927,PRON,PER,he,the artful Godfrey
10135,61,76932,76932,PRON,PER,He,the artful Godfrey
10137,61,76950,76950,PRON,PER,I,the artful Godfrey
10138,58,76955,76955,PRON,PER,he,Dunstan Cass
10139,58,76972,76972,PRON,PER,his,Dunstan Cass
10140,61,76980,76980,PRON,PER,my,the artful Godfrey
10141,61,76989,76989,PRON,PER,my,the artful Godfrey
10142,58,76993,76993,PRON,PER,he,Dunstan Cass
10143,61,76999,76999,PRON,PER,my,the artful Godfrey
10144,58,77004,77004,PRON,PER,he,Dunstan Cass
10145,58,77013,77013,PRON,PER,he,Dunstan Cass
10146,61,77018,77018,PROP,PER,Godfrey,the artful Godfrey
10147,61,77034,77034,PRON,PER,you,the artful Godfrey
10148,58,77036,77036,PRON,PER,he,Dunstan Cass
10149,58,77038,77038,PRON,PER,himself,Dunstan Cass
10150,62,77042,77042,PROP,PER,Nancy,Miss Nancy Lammeter
10151,62,77047,77047,PRON,PER,her,Miss Nancy Lammeter
10154,58,77078,77078,PRON,PER,he,Dunstan Cass
10155,61,77084,77084,PROP,PER,Godfrey,the artful Godfrey
10156,61,77095,77095,PRON,PER,he,the artful Godfrey
10157,61,77105,77105,PRON,PER,he,the artful Godfrey
10158,58,77109,77109,PROP,PER,Dunstan,Dunstan Cass
10160,32,77115,77116,PROP,PER,Silas Marner,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
10161,62,77123,77123,PROP,PER,Nancy,Miss Nancy Lammeter
10162,62,77135,77135,PRON,PER,she,Miss Nancy Lammeter
