,COREF,start_token,end_token,prop,cat,text,character_name
857,20,6538,6538,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
858,20,6547,6547,PRON,PER,you,Mr. Ebenezer Scrooge
860,20,6564,6564,PRON,PER,you,Mr. Ebenezer Scrooge
861,20,6566,6566,PRON,PER,yourself,Mr. Ebenezer Scrooge
862,20,6583,6583,PRON,PER,You,Mr. Ebenezer Scrooge
863,20,6597,6597,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
864,20,6600,6600,PRON,PER,him,Mr. Ebenezer Scrooge
865,20,6610,6610,PRON,PER,himself,Mr. Ebenezer Scrooge
866,20,6623,6623,PRON,PER,he,Mr. Ebenezer Scrooge
867,16,6629,6629,PROP,PER,Jacob,Old Jacob Marley
868,20,6632,6632,PRON,PER,he,Mr. Ebenezer Scrooge
869,16,6637,6639,PROP,PER,Old Jacob Marley,Old Jacob Marley
870,20,6642,6642,PRON,PER,me,Mr. Ebenezer Scrooge
871,20,6648,6648,PRON,PER,me,Mr. Ebenezer Scrooge
872,16,6650,6650,PROP,PER,Jacob,Old Jacob Marley
876,20,6672,6673,PROP,PER,Ebenezer Scrooge,Mr. Ebenezer Scrooge
880,20,6692,6692,PRON,PER,you,Mr. Ebenezer Scrooge
893,20,6764,6764,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
894,20,6767,6767,PRON,PER,he,Mr. Ebenezer Scrooge
895,20,6773,6773,PRON,PER,his,Mr. Ebenezer Scrooge
896,20,6776,6776,PRON,PER,his,Mr. Ebenezer Scrooge
898,20,6788,6788,PRON,PER,he,Mr. Ebenezer Scrooge
899,20,6797,6797,PRON,PER,his,Mr. Ebenezer Scrooge
900,20,6803,6803,PRON,PER,his,Mr. Ebenezer Scrooge
901,20,6807,6807,PRON,PER,You,Mr. Ebenezer Scrooge
902,16,6816,6816,PROP,PER,Jacob,Old Jacob Marley
903,20,6819,6819,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
905,20,6849,6849,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
907,20,6883,6883,PRON,PER,You,Mr. Ebenezer Scrooge
908,20,6889,6889,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
909,14,6901,6902,PROP,PER,the Ghost,MARLEY 'S GHOST Marley
910,20,6905,6905,PRON,PER,You,Mr. Ebenezer Scrooge
911,20,6921,6921,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
917,14,7023,7023,PRON,PER,its,MARLEY 'S GHOST Marley
918,14,7034,7034,PRON,PER,its,MARLEY 'S GHOST Marley
919,14,7040,7040,PRON,PER,its,MARLEY 'S GHOST Marley
922,20,7078,7078,PRON,PER,you,Mr. Ebenezer Scrooge
924,16,7087,7087,PROP,PER,Jacob,Old Jacob Marley
925,20,7091,7091,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
926,20,7100,7100,PRON,PER,himself,Mr. Ebenezer Scrooge
927,14,7107,7108,PROP,PER,the Ghost,MARLEY 'S GHOST Marley
929,14,7118,7118,PRON,PER,my,MARLEY 'S GHOST Marley
930,14,7125,7125,PRON,PER,my,MARLEY 'S GHOST Marley
931,14,7140,7140,PRON,PER,my,MARLEY 'S GHOST Marley
932,14,7146,7146,PRON,PER,my,MARLEY 'S GHOST Marley
933,14,7159,7159,PRON,PER,my,MARLEY 'S GHOST Marley
934,14,7163,7163,PRON,PER,It,MARLEY 'S GHOST Marley
946,20,7264,7264,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
948,14,7287,7287,PRON,PER,me,MARLEY 'S GHOST Marley
949,14,7291,7292,PROP,PER,the Ghost,MARLEY 'S GHOST Marley
950,14,7295,7295,PRON,PER,My,MARLEY 'S GHOST Marley
951,20,7303,7303,PRON,PER,I,Mr. Ebenezer Scrooge
952,20,7308,7308,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
953,20,7317,7317,PRON,PER,me,Mr. Ebenezer Scrooge
954,16,7324,7324,PROP,PER,Jacob,Old Jacob Marley
955,14,7334,7334,PRON,PER,I,MARLEY 'S GHOST Marley
956,16,7337,7337,PRON,PER,you,Old Jacob Marley
957,16,7342,7342,PRON,PER,you,Old Jacob Marley
958,14,7346,7346,PRON,PER,I,MARLEY 'S GHOST Marley
959,14,7351,7351,PRON,PER,I,MARLEY 'S GHOST Marley
960,16,7356,7356,PRON,PER,you,Old Jacob Marley
961,20,7371,7371,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
962,20,7379,7379,PRON,PER,his,Mr. Ebenezer Scrooge
966,16,7406,7406,PRON,PER,you,Old Jacob Marley
967,16,7408,7408,PRON,PER,you,Old Jacob Marley
970,20,7428,7428,PROP,PER,Ebenezer,Mr. Ebenezer Scrooge
973,20,7439,7439,PRON,PER,me,Mr. Ebenezer Scrooge
974,20,7443,7443,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
976,16,7450,7450,PRON,PER,You,Old Jacob Marley
979,20,7466,7466,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
980,14,7474,7475,PROP,PER,the Ghost,MARLEY 'S GHOST Marley
981,14,7487,7487,PRON,PER,you,MARLEY 'S GHOST Marley
982,16,7490,7490,PROP,PER,Jacob,Old Jacob Marley
983,20,7493,7493,PRON,PER,he,Mr. Ebenezer Scrooge
984,20,7506,7506,PRON,PER,I,Mr. Ebenezer Scrooge
985,20,7508,7508,PRON,PER,I,Mr. Ebenezer Scrooge
986,20,7510,7510,PRON,PER,I,Mr. Ebenezer Scrooge
987,20,7517,7517,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
990,16,7530,7530,PRON,PER,you,Old Jacob Marley
992,20,7557,7557,PRON,PER,I,Mr. Ebenezer Scrooge
994,16,7569,7569,PROP,PER,Jacob,Old Jacob Marley
995,20,7573,7573,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
997,16,7618,7618,PRON,PER,your,Old Jacob Marley
998,16,7622,7622,PRON,PER,you,Old Jacob Marley
1001,20,7656,7656,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
1002,20,7676,7676,PRON,PER,He,Mr. Ebenezer Scrooge
1003,20,7680,7680,PRON,PER,his,Mr. Ebenezer Scrooge
1004,20,7686,7686,PRON,PER,his,Mr. Ebenezer Scrooge
1006,20,7690,7690,PRON,PER,him,Mr. Ebenezer Scrooge
1008,20,7711,7711,PRON,PER,him,Mr. Ebenezer Scrooge
1009,20,7744,7744,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
1010,20,7749,7749,PRON,PER,he,Mr. Ebenezer Scrooge
1013,16,7762,7762,PROP,PER,Marley,Old Jacob Marley
1014,20,7771,7771,PRON,PER,him,Mr. Ebenezer Scrooge
1015,20,7777,7777,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
1016,20,7800,7800,PRON,PER,he,Mr. Ebenezer Scrooge
1018,20,7850,7850,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
1019,20,7858,7858,PRON,PER,his,Mr. Ebenezer Scrooge
1020,20,7861,7861,PRON,PER,He,Mr. Ebenezer Scrooge
1024,16,7893,7893,PROP,PER,Marley,Old Jacob Marley
1029,20,7920,7920,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
1031,20,7925,7925,PRON,PER,He,Mr. Ebenezer Scrooge
1039,20,8013,8013,PRON,PER,he,Mr. Ebenezer Scrooge
1042,20,8036,8036,PRON,PER,he,Mr. Ebenezer Scrooge
1044,20,8040,8040,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
1046,20,8062,8062,PRON,PER,he,Mr. Ebenezer Scrooge
1048,20,8067,8067,PRON,PER,his,Mr. Ebenezer Scrooge
1049,20,8077,8077,PRON,PER,He,Mr. Ebenezer Scrooge
1050,20,8098,8098,PRON,PER,he,Mr. Ebenezer Scrooge
1051,20,8110,8110,PRON,PER,his,Mr. Ebenezer Scrooge
1053,20,8159,8159,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
1054,20,8173,8173,PRON,PER,he,Mr. Ebenezer Scrooge
1055,20,8185,8185,PRON,PER,his,Mr. Ebenezer Scrooge
1057,20,8188,8188,PRON,PER,He,Mr. Ebenezer Scrooge
1058,20,8196,8196,PRON,PER,his,Mr. Ebenezer Scrooge
1060,20,8213,8213,PRON,PER,he,Mr. Ebenezer Scrooge
1061,20,8220,8220,PRON,PER,his,Mr. Ebenezer Scrooge
1062,20,8256,8256,PRON,PER,he,Mr. Ebenezer Scrooge
1063,20,8277,8277,PRON,PER,He,Mr. Ebenezer Scrooge
1064,20,8282,8282,PRON,PER,his,Mr. Ebenezer Scrooge
1065,20,8312,8312,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
1066,20,8316,8316,PRON,PER,I,Mr. Ebenezer Scrooge
1067,20,8357,8357,PRON,PER,he,Mr. Ebenezer Scrooge
1068,20,8365,8365,PRON,PER,his,Mr. Ebenezer Scrooge
1069,20,8371,8371,PRON,PER,He,Mr. Ebenezer Scrooge
1070,20,8383,8383,PRON,PER,his,Mr. Ebenezer Scrooge
1071,20,8388,8388,PRON,PER,he,Mr. Ebenezer Scrooge
1072,20,8401,8401,PRON,PER,he,Mr. Ebenezer Scrooge
1075,20,8476,8478,PROP,PER,Mr. Ebenezer Scrooge,Mr. Ebenezer Scrooge
1076,20,8480,8480,PRON,PER,his,Mr. Ebenezer Scrooge
1077,20,8505,8505,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
1078,20,8533,8533,PRON,PER,he,Mr. Ebenezer Scrooge
1079,20,8539,8539,PRON,PER,he,Mr. Ebenezer Scrooge
1080,20,8546,8546,PRON,PER,he,Mr. Ebenezer Scrooge
1081,20,8554,8554,PRON,PER,he,Mr. Ebenezer Scrooge
1082,16,8557,8557,PROP,PER,Marley,Old Jacob Marley
1083,20,8561,8561,PRON,PER,him,Mr. Ebenezer Scrooge
1084,20,8566,8566,PRON,PER,he,Mr. Ebenezer Scrooge
1085,20,8569,8569,PRON,PER,himself,Mr. Ebenezer Scrooge
1086,20,8581,8581,PRON,PER,his,Mr. Ebenezer Scrooge
1087,20,8618,8618,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
1088,20,8634,8634,PRON,PER,he,Mr. Ebenezer Scrooge
1090,20,8646,8646,PRON,PER,him,Mr. Ebenezer Scrooge
1091,20,8656,8656,PRON,PER,He,Mr. Ebenezer Scrooge
1092,20,8671,8671,PRON,PER,he,Mr. Ebenezer Scrooge
1094,20,8692,8692,PRON,PER,his,Mr. Ebenezer Scrooge
1095,20,8702,8702,PRON,PER,he,Mr. Ebenezer Scrooge
1096,20,8708,8708,PRON,PER,he,Mr. Ebenezer Scrooge
1097,20,8727,8727,PRON,PER,his,Mr. Ebenezer Scrooge
1098,20,8744,8744,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
1099,20,8760,8760,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
1100,20,8776,8776,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
1101,20,8791,8791,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
1102,20,8800,8800,PRON,PER,He,Mr. Ebenezer Scrooge
1104,20,8837,8837,PRON,PER,his,Mr. Ebenezer Scrooge
1105,20,8845,8845,PRON,PER,his,Mr. Ebenezer Scrooge
1108,20,8863,8863,PRON,PER,his,Mr. Ebenezer Scrooge
1109,20,8870,8870,PRON,PER,his,Mr. Ebenezer Scrooge
1110,20,8877,8877,PRON,PER,his,Mr. Ebenezer Scrooge
1111,20,8885,8885,PRON,PER,his,Mr. Ebenezer Scrooge
1112,20,8892,8892,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
1113,20,8904,8904,PRON,PER,himself,Mr. Ebenezer Scrooge
1123,20,8968,8968,PRON,PER,him,Mr. Ebenezer Scrooge
1134,20,9191,9191,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
1137,20,9321,9321,PRON,PER,you,Mr. Ebenezer Scrooge
1140,20,9332,9332,PRON,PER,me,Mr. Ebenezer Scrooge
1141,20,9336,9336,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
1142,20,9339,9339,PRON,PER,I,Mr. Ebenezer Scrooge
1143,20,9362,9362,PRON,PER,him,Mr. Ebenezer Scrooge
1144,20,9375,9375,PRON,PER,you,Mr. Ebenezer Scrooge
1145,20,9378,9378,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
1146,20,9382,9382,PRON,PER,I,Mr. Ebenezer Scrooge
1148,20,9397,9397,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
1150,20,9408,9408,PRON,PER,Your,Mr. Ebenezer Scrooge
1151,20,9413,9413,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
1154,20,9426,9426,PRON,PER,him,Mr. Ebenezer Scrooge
1155,20,9429,9429,PRON,PER,he,Mr. Ebenezer Scrooge
1156,20,9439,9439,PRON,PER,his,Mr. Ebenezer Scrooge
1157,20,9444,9444,PRON,PER,him,Mr. Ebenezer Scrooge
1159,20,9459,9459,PRON,PER,you,Mr. Ebenezer Scrooge
1161,20,9479,9479,PRON,PER,you,Mr. Ebenezer Scrooge
1165,20,9507,9507,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
1167,20,9529,9529,PRON,PER,his,Mr. Ebenezer Scrooge
1168,20,9532,9532,PRON,PER,He,Mr. Ebenezer Scrooge
1169,20,9541,9541,PRON,PER,him,Mr. Ebenezer Scrooge
1171,20,9545,9545,PRON,PER,Your,Mr. Ebenezer Scrooge
1173,20,9553,9553,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
1174,20,9555,9555,PRON,PER,himself,Mr. Ebenezer Scrooge
1175,34,9579,9580,PROP,PER,The Spirit,Good Spirit
1176,20,9584,9584,PRON,PER,him,Mr. Ebenezer Scrooge
1177,34,9588,9588,PRON,PER,it,Good Spirit
1178,20,9592,9592,PRON,PER,Your,Mr. Ebenezer Scrooge
1179,34,9601,9601,PRON,PER,It,Good Spirit
1180,34,9604,9604,PRON,PER,its,Good Spirit
1181,20,9613,9613,PRON,PER,him,Mr. Ebenezer Scrooge
1182,34,9625,9625,PRON,PER,me,Good Spirit
1183,20,9635,9635,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
1184,20,9666,9666,PRON,PER,he,Mr. Ebenezer Scrooge
1185,20,9672,9672,PRON,PER,his,Mr. Ebenezer Scrooge
1186,20,9684,9684,PRON,PER,he,Mr. Ebenezer Scrooge
1187,20,9689,9689,PRON,PER,him,Mr. Ebenezer Scrooge
1189,20,9711,9711,PRON,PER,He,Mr. Ebenezer Scrooge
1191,20,9732,9732,PRON,PER,I,Mr. Ebenezer Scrooge
1193,20,9738,9738,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
1196,20,9768,9768,PRON,PER,his,Mr. Ebenezer Scrooge
1197,20,9773,9773,PRON,PER,you,Mr. Ebenezer Scrooge
1202,20,9858,9858,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
1203,20,9861,9861,PRON,PER,his,Mr. Ebenezer Scrooge
1204,20,9866,9866,PRON,PER,he,Mr. Ebenezer Scrooge
1205,20,9869,9869,PRON,PER,him,Mr. Ebenezer Scrooge
1206,20,9872,9872,PRON,PER,I,Mr. Ebenezer Scrooge
1208,20,9879,9879,PRON,PER,I,Mr. Ebenezer Scrooge
1211,34,9886,9887,PROP,PER,The Spirit,Good Spirit
1212,20,9890,9890,PRON,PER,him,Mr. Ebenezer Scrooge
1214,20,9917,9917,PRON,PER,He,Mr. Ebenezer Scrooge
1215,20,9951,9951,PRON,PER,Your,Mr. Ebenezer Scrooge
1217,20,9967,9967,PRON,PER,your,Mr. Ebenezer Scrooge
1218,20,9971,9971,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
1219,20,9979,9979,PRON,PER,his,Mr. Ebenezer Scrooge
1220,14,9990,9991,PROP,PER,the Ghost,MARLEY 'S GHOST Marley
1221,20,9994,9994,PRON,PER,him,Mr. Ebenezer Scrooge
1222,20,9996,9996,PRON,PER,he,Mr. Ebenezer Scrooge
1223,20,10000,10000,PRON,PER,You,Mr. Ebenezer Scrooge
1225,20,10016,10016,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
1226,20,10021,10021,PRON,PER,I,Mr. Ebenezer Scrooge
1227,14,10041,10042,PROP,PER,the Ghost,MARLEY 'S GHOST Marley
1231,20,10057,10057,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
1251,20,10191,10191,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
1254,20,10201,10201,PRON,PER,he,Mr. Ebenezer Scrooge
1256,20,10212,10212,PRON,PER,his,Mr. Ebenezer Scrooge
1257,20,10218,10218,PRON,PER,his,Mr. Ebenezer Scrooge
1259,20,10229,10229,PRON,PER,he,Mr. Ebenezer Scrooge
1260,20,10234,10234,PRON,PER,he,Mr. Ebenezer Scrooge
1267,20,10264,10264,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
1268,20,10278,10278,PRON,PER,him,Mr. Ebenezer Scrooge
1274,20,10309,10309,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
1275,20,10311,10311,PRON,PER,he,Mr. Ebenezer Scrooge
1276,20,10316,10316,PRON,PER,he,Mr. Ebenezer Scrooge
1297,20,10496,10496,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
1304,20,10554,10554,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
1305,20,10565,10565,PRON,PER,his,Mr. Ebenezer Scrooge
1306,20,10570,10570,PRON,PER,he,Mr. Ebenezer Scrooge
1311,20,10648,10648,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
1312,20,10659,10659,PRON,PER,his,Mr. Ebenezer Scrooge
1313,34,10662,10663,PROP,PER,The Spirit,Good Spirit
1314,20,10665,10665,PRON,PER,him,Mr. Ebenezer Scrooge
1315,20,10673,10673,PRON,PER,his,Mr. Ebenezer Scrooge
1317,20,10679,10679,PRON,PER,his,Mr. Ebenezer Scrooge
1321,20,10730,10730,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
1323,20,10748,10748,PRON,PER,I,Mr. Ebenezer Scrooge
1329,20,10789,10789,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
1344,20,10854,10854,PRON,PER,I,Mr. Ebenezer Scrooge
1347,20,10874,10874,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
1348,20,10880,10880,PRON,PER,his,Mr. Ebenezer Scrooge
1349,20,10899,10899,PRON,PER,his,Mr. Ebenezer Scrooge
1350,20,10911,10911,PRON,PER,his,Mr. Ebenezer Scrooge
1354,20,10928,10928,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
1380,20,11062,11062,PRON,PER,I,Mr. Ebenezer Scrooge
1381,20,11066,11066,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
1382,20,11070,11070,PRON,PER,his,Mr. Ebenezer Scrooge
1383,20,11073,11073,PRON,PER,his,Mr. Ebenezer Scrooge
1384,20,11079,11079,PRON,PER,him,Mr. Ebenezer Scrooge
1385,20,11083,11083,PRON,PER,his,Mr. Ebenezer Scrooge
1386,20,11086,11086,PRON,PER,his,Mr. Ebenezer Scrooge
1388,20,11114,11114,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
1390,20,11128,11128,PRON,PER,my,Mr. Ebenezer Scrooge
1391,20,11133,11133,PRON,PER,I,Mr. Ebenezer Scrooge
1393,14,11147,11148,PROP,PER,The Ghost,MARLEY 'S GHOST Marley
1394,14,11154,11154,PRON,PER,its,MARLEY 'S GHOST Marley
1396,20,11171,11171,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
1399,20,11224,11224,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
1401,20,11232,11232,PRON,PER,He,Mr. Ebenezer Scrooge
1402,20,11249,11249,PRON,PER,he,Mr. Ebenezer Scrooge
1405,20,11268,11268,PRON,PER,He,Mr. Ebenezer Scrooge
1406,20,11281,11281,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
1407,14,11284,11285,PROP,PER,the Ghost,MARLEY 'S GHOST Marley
1408,20,11294,11294,PRON,PER,his,Mr. Ebenezer Scrooge
1471,20,11620,11621,PROP,PER,Master Scrooge,Mr. Ebenezer Scrooge
1476,20,11640,11641,PROP,PER,Master Scrooge,Mr. Ebenezer Scrooge
1492,20,11783,11784,PROP,PER,Master Scrooge,Mr. Ebenezer Scrooge
1501,20,11879,11879,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
1504,34,11892,11892,PROP,PER,Spirit,Good Spirit
1511,20,11925,11925,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
1513,20,11937,11937,PRON,PER,Your,Mr. Ebenezer Scrooge
1515,20,11941,11941,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
1516,20,11945,11945,PRON,PER,his,Mr. Ebenezer Scrooge
1529,14,12047,12048,PROP,PER,The Ghost,MARLEY 'S GHOST Marley
1531,20,12058,12058,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
1532,20,12060,12060,PRON,PER,he,Mr. Ebenezer Scrooge
1533,20,12070,12070,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
1534,20,12074,12074,PRON,PER,I,Mr. Ebenezer Scrooge
1541,20,12120,12120,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
1542,43,12130,12131,PROP,PER,old Fezziwig,Mrs. Fezziwig
1543,43,12134,12134,PRON,PER,his,Mrs. Fezziwig
1544,43,12139,12139,PROP,PER,Fezziwig,Mrs. Fezziwig
1545,43,12144,12145,PROP,PER,Old Fezziwig,Mrs. Fezziwig
1546,43,12148,12148,PRON,PER,his,Mrs. Fezziwig
1547,43,12166,12166,PRON,PER,He,Mrs. Fezziwig
1548,43,12168,12168,PRON,PER,his,Mrs. Fezziwig
1549,43,12172,12172,PRON,PER,his,Mrs. Fezziwig
1550,43,12179,12179,PRON,PER,himself,Mrs. Fezziwig
1551,43,12182,12182,PRON,PER,his,Mrs. Fezziwig
1552,43,12185,12185,PRON,PER,his,Mrs. Fezziwig
1553,20,12207,12207,PRON,PER,Yo,Mr. Ebenezer Scrooge
1554,20,12212,12212,PROP,PER,Ebenezer,Mr. Ebenezer Scrooge
1556,20,12217,12217,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
1562,20,12247,12247,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
1564,20,12254,12254,PRON,PER,me,Mr. Ebenezer Scrooge
1567,20,12268,12268,PRON,PER,me,Mr. Ebenezer Scrooge
1573,43,12285,12285,PRON,PER,my,Mrs. Fezziwig
1575,43,12290,12290,PROP,PER,Fezziwig,Mrs. Fezziwig
1577,20,12307,12307,PROP,PER,Ebenezer,Mr. Ebenezer Scrooge
1578,43,12318,12319,PROP,PER,old Fezziwig,Mrs. Fezziwig
1589,43,12413,12414,PROP,PER,old Fezziwig,Mrs. Fezziwig
1590,43,12430,12430,PRON,PER,my,Mrs. Fezziwig
1599,43,12474,12475,PROP,PER,old Fezziwig,Mrs. Fezziwig
1603,43,12588,12589,PROP,PER,Mrs. Fezziwig,Mrs. Fezziwig
1637,43,12823,12824,PROP,PER,old Fezziwig,Mrs. Fezziwig
1656,43,13026,13027,PROP,PER,old Fezziwig,Mrs. Fezziwig
1657,43,13033,13034,PROP,PER,Mrs. Fezziwig,Mrs. Fezziwig
1664,43,13097,13098,PROP,PER,old Fezziwig,Mrs. Fezziwig
1666,43,13110,13111,PROP,PER,Mrs. Fezziwig,Mrs. Fezziwig
1667,43,13116,13116,PRON,PER,her,Mrs. Fezziwig
1668,43,13119,13119,PRON,PER,she,Mrs. Fezziwig
1673,43,13157,13157,PROP,PER,Fezziwig,Mrs. Fezziwig
1676,43,13192,13193,PROP,PER,old Fezziwig,Mrs. Fezziwig
1677,43,13195,13196,PROP,PER,Mrs. Fezziwig,Mrs. Fezziwig
1681,43,13235,13235,PROP,PER,Fezziwig,Mrs. Fezziwig
1686,43,13274,13275,PROP,PER,Mrs. Fezziwig,Mrs. Fezziwig
1700,20,13361,13361,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
1702,20,13369,13369,PRON,PER,his,Mr. Ebenezer Scrooge
1703,20,13372,13372,PRON,PER,His,Mr. Ebenezer Scrooge
1704,20,13383,13383,PRON,PER,his,Mr. Ebenezer Scrooge
1705,20,13387,13387,PRON,PER,He,Mr. Ebenezer Scrooge
1706,20,13414,13414,PRON,PER,his,Mr. Ebenezer Scrooge
1710,20,13425,13425,PRON,PER,he,Mr. Ebenezer Scrooge
1712,20,13439,13439,PRON,PER,him,Mr. Ebenezer Scrooge
1713,14,13458,13459,PROP,PER,the Ghost,MARLEY 'S GHOST Marley
1715,20,13478,13478,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
1716,34,13480,13481,PROP,PER,The Spirit,Good Spirit
1717,20,13484,13484,PRON,PER,him,Mr. Ebenezer Scrooge
1720,43,13501,13501,PROP,PER,Fezziwig,Mrs. Fezziwig
1721,34,13505,13505,PRON,PER,he,Good Spirit
1722,20,13519,13519,PRON,PER,He,Mr. Ebenezer Scrooge
1723,34,13527,13527,PRON,PER,your,Good Spirit
1724,20,13542,13542,PRON,PER,he,Mr. Ebenezer Scrooge
1725,20,13556,13556,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
1726,20,13567,13567,PRON,PER,his,Mr. Ebenezer Scrooge
1727,20,13571,13571,PRON,PER,his,Mr. Ebenezer Scrooge
1729,34,13581,13581,PROP,PER,Spirit,Good Spirit
1730,20,13583,13583,PRON,PER,He,Mr. Ebenezer Scrooge
1733,20,13610,13610,PRON,PER,his,Mr. Ebenezer Scrooge
1734,20,13640,13640,PRON,PER,he,Mr. Ebenezer Scrooge
1735,20,13654,13654,PRON,PER,He,Mr. Ebenezer Scrooge
1738,20,13681,13681,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
1739,14,13686,13686,PRON,PER,I,MARLEY 'S GHOST Marley
1740,14,13690,13691,PROP,PER,the Ghost,MARLEY 'S GHOST Marley
1741,20,13699,13699,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
1742,20,13704,13704,PRON,PER,I,Mr. Ebenezer Scrooge
1743,20,13717,13717,PRON,PER,my,Mr. Ebenezer Scrooge
1745,20,13727,13727,PRON,PER,His,Mr. Ebenezer Scrooge
1747,20,13735,13735,PRON,PER,he,Mr. Ebenezer Scrooge
1748,20,13743,13743,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
1752,20,13777,13777,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
1754,20,13784,13784,PRON,PER,he,Mr. Ebenezer Scrooge
1755,20,13797,13797,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
1756,20,13799,13799,PRON,PER,himself,Mr. Ebenezer Scrooge
1757,20,13801,13801,PRON,PER,He,Mr. Ebenezer Scrooge
1759,20,13814,13814,PRON,PER,His,Mr. Ebenezer Scrooge
1760,20,13873,13873,PRON,PER,He,Mr. Ebenezer Scrooge
1763,20,13927,13927,PRON,PER,you,Mr. Ebenezer Scrooge
1765,20,13946,13946,PRON,PER,you,Mr. Ebenezer Scrooge
1769,20,13976,13976,PRON,PER,he,Mr. Ebenezer Scrooge
1771,20,13998,13998,PRON,PER,he,Mr. Ebenezer Scrooge
1772,20,14033,14033,PRON,PER,You,Mr. Ebenezer Scrooge
1775,20,14047,14047,PRON,PER,your,Mr. Ebenezer Scrooge
1777,20,14068,14068,PRON,PER,your,Mr. Ebenezer Scrooge
1778,20,14085,14085,PRON,PER,you,Mr. Ebenezer Scrooge
1780,20,14097,14097,PRON,PER,he,Mr. Ebenezer Scrooge
1781,20,14103,14103,PRON,PER,I,Mr. Ebenezer Scrooge
1782,20,14113,14113,PRON,PER,I,Mr. Ebenezer Scrooge
1783,20,14118,14118,PRON,PER,you,Mr. Ebenezer Scrooge
1792,20,14171,14171,PRON,PER,You,Mr. Ebenezer Scrooge
