,COREF,start_token,end_token,prop,cat,text,character_name
252,113,1783,1783,PRON,PER,your,Basil Hallward
253,112,1787,1787,PRON,PER,I,Lord Henry Wotton
254,113,1790,1790,PRON,PER,you,Basil Hallward
258,112,1822,1822,PRON,PER,I,Lord Henry Wotton
259,112,1826,1826,PROP,PER,Harry,Lord Henry Wotton
260,112,1832,1832,PRON,PER,I,Lord Henry Wotton
261,113,1835,1835,PRON,PER,you,Basil Hallward
262,112,1840,1840,PRON,PER,I,Lord Henry Wotton
263,113,1842,1842,PRON,PER,you,Basil Hallward
264,112,1846,1846,PRON,PER,me,Lord Henry Wotton
265,113,1848,1848,PRON,PER,you,Basil Hallward
266,115,1852,1853,PROP,PER,Dorian Gray,Mr. Dorian Gray
267,112,1857,1857,PRON,PER,I,Lord Henry Wotton
268,112,1865,1865,PRON,PER,I,Lord Henry Wotton
269,113,1867,1867,PRON,PER,you,Basil Hallward
270,113,1876,1876,PRON,PER,you,Basil Hallward
271,113,1880,1880,PRON,PER,You,Basil Hallward
272,113,1890,1890,PRON,PER,yourself,Basil Hallward
273,112,1902,1902,PROP,PER,Harry,Lord Henry Wotton
274,113,1906,1907,PROP,PER,Basil Hallward,Basil Hallward
283,113,1974,1974,PRON,PER,I,Basil Hallward
284,113,1982,1982,PRON,PER,I,Basil Hallward
285,113,1986,1986,PRON,PER,I,Basil Hallward
286,113,1994,1994,PRON,PER,my,Basil Hallward
287,112,1999,2000,PROP,PER,Lord Henry,Lord Henry Wotton
288,112,2010,2010,PRON,PER,he,Lord Henry Wotton
289,113,2014,2014,PRON,PER,I,Basil Hallward
290,113,2017,2017,PRON,PER,you,Basil Hallward
291,113,2021,2021,PROP,PER,Hallward,Basil Hallward
292,113,2030,2030,PRON,PER,his,Basil Hallward
294,113,2039,2039,PROP,PER,Basil,Basil Hallward
295,113,2043,2043,PRON,PER,his,Basil Hallward
297,113,2048,2048,PRON,PER,him,Basil Hallward
298,112,2061,2061,PROP,PER,Harry,Lord Henry Wotton
301,112,2073,2073,PRON,PER,you,Lord Henry Wotton
302,112,2080,2080,PRON,PER,you,Lord Henry Wotton
303,112,2087,2088,PROP,PER,Lord Henry,Lord Henry Wotton
304,112,2109,2109,PRON,PER,I,Lord Henry Wotton
305,112,2113,2113,PRON,PER,I,Lord Henry Wotton
306,112,2119,2119,PRON,PER,he,Lord Henry Wotton
307,112,2141,2141,PRON,PER,I,Lord Henry Wotton
308,112,2212,2213,PROP,PER,Lord Henry,Lord Henry Wotton
309,112,2217,2217,PRON,PER,he,Lord Henry Wotton
310,113,2220,2221,PROP,PER,Basil Hallward,Basil Hallward
313,116,2257,2258,PROP,PER,Lady Brandon,Poor Lady Brandon
315,112,2261,2261,PRON,PER,You,Lord Henry Wotton
322,112,2298,2298,PRON,PER,you,Lord Henry Wotton
334,115,2361,2362,PROP,PER,Dorian Gray,Mr. Dorian Gray
350,112,2449,2449,PROP,PER,Harry,Lord Henry Wotton
356,115,2476,2477,PROP,PER,Dorian Gray,Mr. Dorian Gray
369,113,2579,2579,PROP,PER,Basil,Basil Hallward
373,112,2603,2603,PROP,PER,Harry,Lord Henry Wotton
375,112,2610,2610,PRON,PER,you,Lord Henry Wotton
380,116,2651,2652,PROP,PER,Lady Brandon,Poor Lady Brandon
381,112,2655,2655,PRON,PER,You,Lord Henry Wotton
383,116,2669,2669,PRON,PER,she,Poor Lady Brandon
384,112,2673,2673,PRON,PER,You,Lord Henry Wotton
385,116,2675,2675,PRON,PER,her,Poor Lady Brandon
386,116,2684,2684,PRON,PER,she,Poor Lady Brandon
388,112,2695,2696,PROP,PER,Lord Henry,Lord Henry Wotton
389,112,2704,2704,PRON,PER,his,Lord Henry Wotton
391,116,2716,2716,PRON,PER,her,Poor Lady Brandon
392,116,2718,2718,PRON,PER,She,Poor Lady Brandon
396,116,2742,2742,PRON,PER,She,Poor Lady Brandon
398,116,2747,2747,PRON,PER,her,Poor Lady Brandon
401,116,2755,2755,PRON,PER,her,Poor Lady Brandon
402,116,2760,2760,PRON,PER,she,Poor Lady Brandon
403,116,2764,2764,PRON,PER,her,Poor Lady Brandon
415,116,2847,2848,PROP,PER,Lady Brandon,Poor Lady Brandon
421,115,2887,2887,PROP,PER,Dorian,Mr. Dorian Gray
423,115,2893,2893,PRON,PER,He,Mr. Dorian Gray
426,116,2912,2913,PROP,PER,Lady Brandon,Poor Lady Brandon
431,116,2928,2928,PRON,PER,she,Poor Lady Brandon
432,116,2940,2940,PRON,PER,her,Poor Lady Brandon
435,116,2945,2945,PRON,PER,her,Poor Lady Brandon
444,116,3007,3008,PROP,PER,Lady Brandon,Poor Lady Brandon
445,116,3010,3010,PRON,PER,her,Poor Lady Brandon
449,116,3020,3020,PRON,PER,She,Poor Lady Brandon
453,116,3042,3044,PROP,PER,Poor Lady Brandon,Poor Lady Brandon
454,113,3046,3046,PRON,PER,You,Basil Hallward
455,116,3050,3050,PRON,PER,her,Poor Lady Brandon
456,112,3052,3052,PROP,PER,Harry,Lord Henry Wotton
457,113,3056,3056,PROP,PER,Hallward,Basil Hallward
460,116,3064,3064,PRON,PER,she,Poor Lady Brandon
464,116,3085,3085,PRON,PER,her,Poor Lady Brandon
466,116,3093,3093,PRON,PER,she,Poor Lady Brandon
467,115,3096,3098,PROP,PER,Mr. Dorian Gray,Mr. Dorian Gray
473,115,3146,3148,PROP,PER,dear Mr. Gray,Mr. Dorian Gray
478,113,3199,3199,PROP,PER,Hallward,Basil Hallward
479,113,3201,3201,PRON,PER,his,Basil Hallward
481,112,3213,3213,PROP,PER,Harry,Lord Henry Wotton
482,113,3216,3216,PRON,PER,he,Basil Hallward
488,112,3253,3254,PROP,PER,Lord Henry,Lord Henry Wotton
489,112,3257,3257,PRON,PER,his,Lord Henry Wotton
491,112,3296,3296,PRON,PER,I,Lord Henry Wotton
493,112,3304,3304,PRON,PER,I,Lord Henry Wotton
494,112,3306,3306,PRON,PER,my,Lord Henry Wotton
497,112,3313,3313,PRON,PER,my,Lord Henry Wotton
500,112,3321,3321,PRON,PER,my,Lord Henry Wotton
506,112,3342,3342,PRON,PER,I,Lord Henry Wotton
511,112,3366,3366,PRON,PER,me,Lord Henry Wotton
512,112,3373,3373,PRON,PER,me,Lord Henry Wotton
513,112,3375,3375,PRON,PER,I,Lord Henry Wotton
515,112,3390,3390,PROP,PER,Harry,Lord Henry Wotton
516,112,3395,3395,PRON,PER,your,Lord Henry Wotton
519,112,3406,3406,PRON,PER,My,Lord Henry Wotton
521,113,3409,3409,PROP,PER,Basil,Basil Hallward
522,113,3411,3411,PRON,PER,you,Basil Hallward
528,112,3442,3442,PRON,PER,I,Lord Henry Wotton
530,112,3449,3449,PRON,PER,My,Lord Henry Wotton
532,112,3457,3457,PRON,PER,my,Lord Henry Wotton
534,112,3469,3469,PROP,PER,Harry,Lord Henry Wotton
535,113,3473,3473,PROP,PER,Hallward,Basil Hallward
536,112,3478,3478,PRON,PER,My,Lord Henry Wotton
538,112,3482,3482,PRON,PER,I,Lord Henry Wotton
539,112,3489,3489,PRON,PER,I,Lord Henry Wotton
540,112,3494,3494,PRON,PER,my,Lord Henry Wotton
541,112,3497,3497,PRON,PER,I,Lord Henry Wotton
545,112,3519,3519,PRON,PER,I,Lord Henry Wotton
561,112,3594,3594,PRON,PER,I,Lord Henry Wotton
564,112,3610,3610,PRON,PER,I,Lord Henry Wotton
565,112,3619,3619,PRON,PER,you,Lord Henry Wotton
566,112,3629,3629,PROP,PER,Harry,Lord Henry Wotton
567,112,3631,3631,PRON,PER,I,Lord Henry Wotton
568,112,3634,3634,PRON,PER,you,Lord Henry Wotton
569,112,3640,3641,PROP,PER,Lord Henry,Lord Henry Wotton
570,112,3643,3643,PRON,PER,his,Lord Henry Wotton
571,112,3652,3652,PRON,PER,his,Lord Henry Wotton
572,112,3666,3666,PRON,PER,you,Lord Henry Wotton
573,113,3668,3668,PROP,PER,Basil,Basil Hallward
574,112,3675,3675,PRON,PER,you,Lord Henry Wotton
585,112,3794,3794,PRON,PER,I,Lord Henry Wotton
586,112,3807,3807,PRON,PER,you,Lord Henry Wotton
587,112,3809,3809,PRON,PER,I,Lord Henry Wotton
589,112,3817,3817,PRON,PER,I,Lord Henry Wotton
592,112,3832,3832,PRON,PER,me,Lord Henry Wotton
593,115,3835,3837,PROP,PER,Mr. Dorian Gray,Mr. Dorian Gray
594,112,3842,3842,PRON,PER,you,Lord Henry Wotton
595,115,3844,3844,PRON,PER,him,Mr. Dorian Gray
596,112,3851,3851,PRON,PER,I,Lord Henry Wotton
597,112,3857,3857,PRON,PER,I,Lord Henry Wotton
598,115,3861,3861,PRON,PER,him,Mr. Dorian Gray
599,115,3865,3865,PRON,PER,He,Mr. Dorian Gray
600,112,3870,3870,PRON,PER,me,Lord Henry Wotton
601,112,3877,3877,PRON,PER,I,Lord Henry Wotton
602,112,3879,3879,PRON,PER,you,Lord Henry Wotton
603,112,3886,3886,PRON,PER,your,Lord Henry Wotton
604,115,3891,3891,PRON,PER,He,Mr. Dorian Gray
609,112,3911,3911,PROP,PER,Harry,Lord Henry Wotton
613,115,3980,3981,PROP,PER,Dorian Gray,Mr. Dorian Gray
616,115,3997,3997,PRON,PER,him,Mr. Dorian Gray
617,115,4001,4001,PRON,PER,him,Mr. Dorian Gray
618,115,4005,4005,PRON,PER,him,Mr. Dorian Gray
620,115,4017,4017,PRON,PER,he,Mr. Dorian Gray
628,115,4045,4045,PRON,PER,him,Mr. Dorian Gray
629,115,4049,4049,PRON,PER,his,Mr. Dorian Gray
633,115,4082,4083,PROP,PER,Dorian Gray,Mr. Dorian Gray
644,115,4176,4177,PROP,PER,Dorian Gray,Mr. Dorian Gray
647,115,4192,4192,PRON,PER,he,Mr. Dorian Gray
650,115,4203,4203,PRON,PER,he,Mr. Dorian Gray
651,115,4209,4209,PRON,PER,his,Mr. Dorian Gray
654,115,4227,4227,PRON,PER,he,Mr. Dorian Gray
660,112,4300,4300,PROP,PER,Harry,Lord Henry Wotton
662,115,4307,4308,PROP,PER,Dorian Gray,Mr. Dorian Gray
671,115,4363,4364,PROP,PER,Dorian Gray,Mr. Dorian Gray
673,115,4374,4374,PRON,PER,him,Mr. Dorian Gray
679,113,4405,4405,PROP,PER,Basil,Basil Hallward
681,115,4414,4415,PROP,PER,Dorian Gray,Mr. Dorian Gray
682,113,4418,4418,PROP,PER,Hallward,Basil Hallward
684,113,4435,4435,PRON,PER,he,Basil Hallward
685,112,4440,4440,PROP,PER,Harry,Lord Henry Wotton
686,113,4443,4443,PRON,PER,he,Basil Hallward
687,115,4447,4448,PROP,PER,Dorian Gray,Mr. Dorian Gray
688,113,4451,4451,PRON,PER,me,Basil Hallward
689,112,4458,4458,PRON,PER,You,Lord Henry Wotton
690,115,4463,4463,PRON,PER,him,Mr. Dorian Gray
691,113,4465,4465,PRON,PER,I,Basil Hallward
692,115,4469,4469,PRON,PER,him,Mr. Dorian Gray
693,115,4471,4471,PRON,PER,He,Mr. Dorian Gray
694,113,4477,4477,PRON,PER,my,Basil Hallward
695,115,4484,4484,PRON,PER,him,Mr. Dorian Gray
696,115,4488,4488,PRON,PER,He,Mr. Dorian Gray
697,113,4494,4494,PRON,PER,I,Basil Hallward
698,113,4503,4503,PRON,PER,I,Basil Hallward
699,115,4505,4505,PRON,PER,him,Mr. Dorian Gray
700,112,4532,4532,PRON,PER,you,Lord Henry Wotton
701,115,4534,4534,PRON,PER,his,Mr. Dorian Gray
702,112,4539,4540,PROP,PER,Lord Henry,Lord Henry Wotton
705,115,4576,4576,PRON,PER,him,Mr. Dorian Gray
706,115,4578,4578,PRON,PER,He,Mr. Dorian Gray
707,115,4584,4584,PRON,PER,He,Mr. Dorian Gray
715,112,4632,4632,PROP,PER,Harry,Lord Henry Wotton
718,112,4647,4647,PRON,PER,you,Lord Henry Wotton
720,113,4671,4671,PRON,PER,I,Basil Hallward
722,113,4679,4679,PROP,PER,Hallward,Basil Hallward
728,113,4732,4732,PRON,PER,I,Basil Hallward
731,113,4750,4750,PRON,PER,my,Basil Hallward
732,115,4753,4754,PROP,PER,Dorian Gray,Mr. Dorian Gray
733,113,4758,4758,PRON,PER,I,Basil Hallward
734,112,4760,4760,PRON,PER,you,Lord Henry Wotton
735,113,4764,4764,PROP,PER,Basil,Basil Hallward
736,113,4767,4767,PRON,PER,I,Basil Hallward
737,112,4772,4772,PRON,PER,you,Lord Henry Wotton
738,113,4785,4785,PRON,PER,me,Basil Hallward
739,115,4788,4789,PROP,PER,Dorian Gray,Mr. Dorian Gray
740,112,4793,4793,PRON,PER,you,Lord Henry Wotton
742,115,4805,4805,PRON,PER,He,Mr. Dorian Gray
746,115,4819,4819,PRON,PER,he,Mr. Dorian Gray
749,115,4827,4827,PRON,PER,him,Mr. Dorian Gray
751,115,4839,4839,PRON,PER,him,Mr. Dorian Gray
754,115,4855,4855,PRON,PER,he,Mr. Dorian Gray
758,115,4880,4880,PRON,PER,he,Mr. Dorian Gray
761,112,4901,4901,PROP,PER,Harry,Lord Henry Wotton
765,115,4926,4926,PRON,PER,his,Mr. Dorian Gray
766,115,4935,4935,PRON,PER,his,Mr. Dorian Gray
767,113,4952,4952,PROP,PER,Basil,Basil Hallward
768,112,4961,4962,PROP,PER,Lord Henry,Lord Henry Wotton
769,113,4966,4966,PRON,PER,you,Basil Hallward
770,115,4971,4971,PRON,PER,he,Mr. Dorian Gray
780,112,5101,5101,PRON,PER,I,Lord Henry Wotton
781,113,5103,5103,PRON,PER,you,Basil Hallward
782,113,5114,5114,PRON,PER,you,Basil Hallward
783,113,5118,5118,PRON,PER,your,Basil Hallward
786,113,5126,5126,PRON,PER,you,Basil Hallward
787,113,5136,5136,PRON,PER,you,Basil Hallward
789,113,5148,5148,PRON,PER,You,Basil Hallward
791,113,5154,5154,PRON,PER,your,Basil Hallward
793,113,5168,5168,PRON,PER,you,Basil Hallward
795,113,5176,5176,PRON,PER,you,Basil Hallward
796,113,5195,5195,PRON,PER,you,Basil Hallward
797,113,5198,5198,PRON,PER,you,Basil Hallward
798,112,5201,5201,PRON,PER,me,Lord Henry Wotton
800,112,5236,5236,PROP,PER,Harry,Lord Henry Wotton
802,115,5253,5254,PROP,PER,Dorian Gray,Mr. Dorian Gray
804,113,5259,5259,PRON,PER,You,Basil Hallward
806,113,5267,5267,PRON,PER,You,Basil Hallward
807,112,5276,5276,PRON,PER,my,Lord Henry Wotton
809,113,5278,5278,PROP,PER,Basil,Basil Hallward
810,112,5284,5284,PRON,PER,I,Lord Henry Wotton
812,112,5313,5314,PROP,PER,Lord Henry,Lord Henry Wotton
813,112,5340,5340,PRON,PER,he,Lord Henry Wotton
818,112,5405,5405,PRON,PER,him,Lord Henry Wotton
822,112,5428,5428,PRON,PER,He,Lord Henry Wotton
823,112,5431,5431,PRON,PER,himself,Lord Henry Wotton
824,112,5439,5439,PRON,PER,he,Lord Henry Wotton
825,113,5447,5448,PROP,PER,Basil Hallward,Basil Hallward
826,112,5451,5451,PRON,PER,he,Lord Henry Wotton
827,112,5454,5454,PRON,PER,his,Lord Henry Wotton
829,112,5458,5458,PRON,PER,he,Lord Henry Wotton
838,112,5547,5547,PRON,PER,he,Lord Henry Wotton
839,112,5550,5550,PRON,PER,his,Lord Henry Wotton
841,112,5558,5558,PRON,PER,him,Lord Henry Wotton
842,112,5560,5560,PRON,PER,He,Lord Henry Wotton
843,113,5563,5563,PROP,PER,Hallward,Basil Hallward
844,112,5568,5568,PRON,PER,My,Lord Henry Wotton
846,112,5572,5572,PRON,PER,I,Lord Henry Wotton
847,112,5582,5582,PROP,PER,Harry,Lord Henry Wotton
848,112,5587,5587,PRON,PER,I,Lord Henry Wotton
849,115,5592,5593,PROP,PER,Dorian Gray,Mr. Dorian Gray
850,113,5603,5603,PROP,PER,Hallward,Basil Hallward
851,113,5617,5617,PROP,PER,Basil,Basil Hallward
852,112,5622,5622,PRON,PER,my,Lord Henry Wotton
854,126,5625,5626,PROP,PER,Lady Agatha,Lady Agatha
856,112,5631,5631,PRON,PER,me,Lord Henry Wotton
862,115,5655,5656,PROP,PER,Dorian Gray,Mr. Dorian Gray
863,112,5658,5658,PRON,PER,I,Lord Henry Wotton
865,112,5667,5667,PRON,PER,me,Lord Henry Wotton
871,112,5703,5703,PRON,PER,I,Lord Henry Wotton
872,112,5708,5708,PRON,PER,myself,Lord Henry Wotton
873,112,5727,5727,PRON,PER,I,Lord Henry Wotton
874,112,5729,5729,PRON,PER,I,Lord Henry Wotton
875,112,5734,5734,PRON,PER,your,Lord Henry Wotton
878,112,5743,5743,PRON,PER,you,Lord Henry Wotton
879,112,5747,5747,PROP,PER,Harry,Lord Henry Wotton
881,112,5759,5759,PRON,PER,you,Lord Henry Wotton
883,112,5766,5766,PRON,PER,You,Lord Henry Wotton
884,112,5770,5770,PRON,PER,me,Lord Henry Wotton
886,115,5781,5783,PROP,PER,Mr. Dorian Gray,Mr. Dorian Gray
892,112,5805,5805,PRON,PER,me,Lord Henry Wotton
893,112,5810,5811,PROP,PER,Lord Henry,Lord Henry Wotton
897,115,5831,5832,PROP,PER,Mr. Gray,Mr. Dorian Gray
903,112,5861,5862,PROP,PER,Lord Henry,Lord Henry Wotton
904,115,5865,5866,PROP,PER,Dorian Gray,Mr. Dorian Gray
908,115,5877,5877,PRON,PER,He,Mr. Dorian Gray
912,115,5896,5896,PRON,PER,him,Mr. Dorian Gray
913,115,5901,5901,PRON,PER,him,Mr. Dorian Gray
914,115,5908,5908,PRON,PER,him,Mr. Dorian Gray
923,115,5955,5955,PRON,PER,him,Mr. Dorian Gray
925,112,5959,5959,PROP,PER,Harry,Lord Henry Wotton
927,112,5963,5963,PRON,PER,you,Lord Henry Wotton
931,112,5987,5987,PRON,PER,you,Lord Henry Wotton
932,112,5992,5993,PROP,PER,Lord Henry,Lord Henry Wotton
933,113,5999,5999,PROP,PER,Hallward,Basil Hallward
934,112,6004,6004,PRON,PER,he,Lord Henry Wotton
935,113,6007,6007,PRON,PER,him,Basil Hallward
939,115,6017,6018,PROP,PER,Dorian Gray,Mr. Dorian Gray
940,115,6020,6020,PRON,PER,He,Mr. Dorian Gray
941,115,6028,6028,PRON,PER,his,Mr. Dorian Gray
944,112,6049,6049,PRON,PER,You,Lord Henry Wotton
945,115,6052,6052,PRON,PER,me,Mr. Dorian Gray
946,113,6055,6055,PROP,PER,Basil,Basil Hallward
947,115,6058,6058,PRON,PER,he,Mr. Dorian Gray
948,115,6062,6062,PRON,PER,I,Mr. Dorian Gray
949,115,6080,6080,PRON,PER,you,Mr. Dorian Gray
950,115,6086,6086,PROP,PER,Dorian,Mr. Dorian Gray
955,115,6131,6131,PRON,PER,he,Mr. Dorian Gray
956,112,6135,6136,PROP,PER,Lord Henry,Lord Henry Wotton
957,115,6142,6142,PRON,PER,his,Mr. Dorian Gray
958,115,6149,6149,PRON,PER,he,Mr. Dorian Gray
959,115,6154,6154,PRON,PER,I,Mr. Dorian Gray
960,113,6156,6156,PRON,PER,your,Basil Hallward
961,113,6159,6159,PROP,PER,Basil,Basil Hallward
962,115,6162,6162,PRON,PER,I,Mr. Dorian Gray
963,113,6166,6166,PRON,PER,you,Basil Hallward
964,113,6171,6171,PRON,PER,you,Basil Hallward
965,112,6177,6179,PROP,PER,Lord Henry Wotton,Lord Henry Wotton
966,115,6181,6181,PROP,PER,Dorian,Mr. Dorian Gray
968,112,6188,6188,PRON,PER,mine,Lord Henry Wotton
969,115,6190,6190,PRON,PER,I,Mr. Dorian Gray
970,115,6195,6195,PRON,PER,him,Mr. Dorian Gray
971,113,6200,6200,PRON,PER,you,Basil Hallward
972,113,6205,6205,PRON,PER,you,Basil Hallward
973,113,6212,6212,PRON,PER,You,Basil Hallward
974,112,6216,6216,PRON,PER,my,Lord Henry Wotton
975,113,6220,6220,PRON,PER,you,Basil Hallward
976,115,6222,6223,PROP,PER,Mr. Gray,Mr. Dorian Gray
977,112,6227,6228,PROP,PER,Lord Henry,Lord Henry Wotton
978,112,6234,6234,PRON,PER,his,Lord Henry Wotton
979,112,6238,6238,PRON,PER,My,Lord Henry Wotton
981,112,6244,6244,PRON,PER,me,Lord Henry Wotton
982,113,6246,6246,PRON,PER,you,Basil Hallward
983,113,6248,6248,PRON,PER,You,Basil Hallward
985,112,6257,6257,PRON,PER,I,Lord Henry Wotton
989,115,6269,6269,PRON,PER,I,Mr. Dorian Gray
990,126,6272,6273,PROP,PER,Lady Agatha,Lady Agatha
991,115,6282,6282,PROP,PER,Dorian,Mr. Dorian Gray
992,115,6291,6291,PRON,PER,I,Mr. Dorian Gray
996,115,6306,6306,PRON,PER,I,Mr. Dorian Gray
998,115,6325,6325,PRON,PER,I,Mr. Dorian Gray
999,115,6328,6328,PRON,PER,I,Mr. Dorian Gray
1001,115,6337,6337,PRON,PER,me,Mr. Dorian Gray
1002,115,6339,6339,PRON,PER,I,Mr. Dorian Gray
1003,112,6351,6351,PRON,PER,I,Lord Henry Wotton
1004,115,6354,6354,PRON,PER,your,Mr. Dorian Gray
1005,112,6357,6357,PRON,PER,my,Lord Henry Wotton
1008,115,6365,6365,PRON,PER,you,Mr. Dorian Gray
1009,112,6368,6368,PRON,PER,I,Lord Henry Wotton
1010,115,6376,6376,PRON,PER,your,Mr. Dorian Gray
1017,115,6422,6422,PRON,PER,me,Mr. Dorian Gray
1018,115,6426,6426,PROP,PER,Dorian,Mr. Dorian Gray
1019,112,6430,6431,PROP,PER,Lord Henry,Lord Henry Wotton
1020,112,6434,6434,PRON,PER,him,Lord Henry Wotton
1021,112,6438,6438,PRON,PER,he,Lord Henry Wotton
1022,112,6445,6445,PRON,PER,his,Lord Henry Wotton
1023,112,6451,6451,PRON,PER,his,Lord Henry Wotton
1024,112,6456,6456,PRON,PER,his,Lord Henry Wotton
1025,112,6465,6465,PRON,PER,his,Lord Henry Wotton
1026,112,6471,6471,PRON,PER,him,Lord Henry Wotton
1029,112,6495,6495,PRON,PER,he,Lord Henry Wotton
1030,112,6498,6498,PRON,PER,himself,Lord Henry Wotton
1032,113,6506,6507,PROP,PER,Basil Hallward,Basil Hallward
1033,112,6509,6509,PRON,PER,him,Lord Henry Wotton
1034,112,6512,6512,PRON,PER,You,Lord Henry Wotton
1035,115,6522,6523,PROP,PER,Mr. Gray,Mr. Dorian Gray
1036,112,6531,6532,PROP,PER,Lord Henry,Lord Henry Wotton
1037,112,6534,6534,PRON,PER,himself,Lord Henry Wotton
1038,112,6541,6541,PRON,PER,his,Lord Henry Wotton
1044,112,6569,6570,PROP,PER,Lord Henry,Lord Henry Wotton
1047,112,6590,6590,PROP,PER,Harry,Lord Henry Wotton
1049,112,6603,6603,PRON,PER,you,Lord Henry Wotton
1052,112,6613,6613,PRON,PER,you,Lord Henry Wotton
1053,112,6619,6620,PROP,PER,Lord Henry,Lord Henry Wotton
1054,115,6625,6626,PROP,PER,Dorian Gray,Mr. Dorian Gray
1056,115,6634,6635,PROP,PER,Mr. Gray,Mr. Dorian Gray
1058,112,6648,6649,PROP,PER,Lord Henry,Lord Henry Wotton
1060,113,6654,6654,PROP,PER,Basil,Basil Hallward
1061,113,6659,6659,PRON,PER,his,Basil Hallward
1063,113,6668,6668,PRON,PER,him,Basil Hallward
1064,113,6670,6670,PRON,PER,he,Basil Hallward
1066,112,6677,6677,PRON,PER,you,Lord Henry Wotton
1069,112,6692,6692,PRON,PER,I,Lord Henry Wotton
1070,112,6697,6697,PRON,PER,I,Lord Henry Wotton
1071,112,6700,6700,PRON,PER,you,Lord Henry Wotton
1072,115,6703,6704,PROP,PER,Mr. Gray,Mr. Dorian Gray
1074,112,6723,6723,PRON,PER,I,Lord Henry Wotton
1075,112,6732,6732,PRON,PER,you,Lord Henry Wotton
1076,112,6735,6735,PRON,PER,me,Lord Henry Wotton
1077,112,6739,6739,PRON,PER,You,Lord Henry Wotton
1078,113,6745,6745,PROP,PER,Basil,Basil Hallward
1079,112,6748,6748,PRON,PER,you,Lord Henry Wotton
1080,112,6750,6750,PRON,PER,You,Lord Henry Wotton
1081,112,6754,6754,PRON,PER,me,Lord Henry Wotton
1082,112,6756,6756,PRON,PER,you,Lord Henry Wotton
1083,112,6758,6758,PRON,PER,your,Lord Henry Wotton
1086,113,6769,6769,PROP,PER,Hallward,Basil Hallward
1087,113,6771,6771,PRON,PER,his,Basil Hallward
1088,115,6776,6776,PROP,PER,Dorian,Mr. Dorian Gray
1089,112,6782,6782,PRON,PER,you,Lord Henry Wotton
1090,115,6786,6786,PROP,PER,Dorian,Mr. Dorian Gray
1092,115,6795,6795,PRON,PER,himself,Mr. Dorian Gray
1093,112,6798,6799,PROP,PER,Lord Henry,Lord Henry Wotton
1094,112,6802,6802,PRON,PER,his,Lord Henry Wotton
1095,112,6808,6808,PRON,PER,You,Lord Henry Wotton
1096,113,6813,6813,PROP,PER,Basil,Basil Hallward
1097,112,6816,6816,PRON,PER,I,Lord Henry Wotton
1098,112,6819,6819,PRON,PER,I,Lord Henry Wotton
1099,112,6823,6823,PRON,PER,I,Lord Henry Wotton
1102,115,6838,6839,PROP,PER,Mr. Gray,Mr. Dorian Gray
1103,112,6844,6844,PRON,PER,me,Lord Henry Wotton
1105,112,6851,6851,PRON,PER,I,Lord Henry Wotton
1107,112,6863,6863,PRON,PER,me,Lord Henry Wotton
1108,115,6865,6865,PRON,PER,you,Mr. Dorian Gray
1109,112,6869,6869,PRON,PER,I,Lord Henry Wotton
1110,115,6875,6875,PRON,PER,you,Mr. Dorian Gray
1111,113,6879,6879,PROP,PER,Basil,Basil Hallward
1112,115,6883,6884,PROP,PER,Dorian Gray,Mr. Dorian Gray
1113,112,6888,6890,PROP,PER,Lord Henry Wotton,Lord Henry Wotton
1114,115,6893,6893,PRON,PER,I,Mr. Dorian Gray
1115,113,6899,6899,PRON,PER,You,Basil Hallward
1116,113,6902,6902,PRON,PER,your,Basil Hallward
1117,113,6905,6905,PRON,PER,you,Basil Hallward
1119,115,6929,6929,PRON,PER,I,Mr. Dorian Gray
1120,112,6938,6938,PROP,PER,Harry,Lord Henry Wotton
1121,115,6942,6942,PROP,PER,Dorian,Mr. Dorian Gray
1122,113,6947,6947,PRON,PER,me,Basil Hallward
1123,113,6951,6951,PROP,PER,Hallward,Basil Hallward
1124,113,6956,6956,PRON,PER,his,Basil Hallward
1125,113,6965,6965,PRON,PER,I,Basil Hallward
1126,113,6969,6969,PRON,PER,I,Basil Hallward
1127,113,6985,6985,PRON,PER,my,Basil Hallward
1129,113,6989,6989,PRON,PER,I,Basil Hallward
1130,112,6991,6991,PRON,PER,you,Lord Henry Wotton
1131,115,7000,7000,PRON,PER,my,Mr. Dorian Gray
1136,112,7028,7028,PROP,PER,Harry,Lord Henry Wotton
1137,115,7033,7033,PROP,PER,Dorian,Mr. Dorian Gray
1138,112,7055,7056,PROP,PER,Lord Henry,Lord Henry Wotton
1139,112,7059,7059,PRON,PER,He,Lord Henry Wotton
1141,112,7067,7067,PRON,PER,his,Lord Henry Wotton
1143,115,7078,7079,PROP,PER,Dorian Gray,Mr. Dorian Gray
1145,112,7104,7105,PROP,PER,Lord Henry,Lord Henry Wotton
1146,115,7109,7109,PRON,PER,he,Mr. Dorian Gray
1147,115,7116,7116,PRON,PER,He,Mr. Dorian Gray
1148,113,7120,7120,PROP,PER,Basil,Basil Hallward
1150,115,7129,7129,PRON,PER,he,Mr. Dorian Gray
1151,115,7140,7140,PRON,PER,he,Mr. Dorian Gray
1152,112,7143,7143,PRON,PER,him,Lord Henry Wotton
1153,112,7147,7147,PRON,PER,you,Lord Henry Wotton
1154,112,7154,7155,PROP,PER,Lord Henry,Lord Henry Wotton
1155,113,7160,7160,PROP,PER,Basil,Basil Hallward
1156,115,7175,7176,PROP,PER,Mr. Gray,Mr. Dorian Gray
